Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
Sri Lanka	LKA	"Share of tariff lines with international peaks, manufactured products (%)"	TM.TAX.MANF.IP.ZS																															49.42338			48.94778	49.84445			45.62711	26.51629		19.57945	19.70298		22.68295	22.46105	22.93285	22.17657	21.09381	22.08434	44.34329	21.15235	43.16734	20.00063		41.07407	17.21753		37.76966	21.11616	21.84663	20.04722	0.3712837		
Sri Lanka	LKA	Merchandise trade (% of GDP)	TG.VAL.TOTL.GD.ZS	56.60080465	51.09643636	50.8312769	54.56719046	61.76761196	42.33597229	43.22082284	38.34436207	38.915376	37.75032065	31.70081967	29.46007117	27.64360202	29.21104108	34.88515418	36.53102307	32.21656789	35.59499547	66.36948318	72.727566	77.00102214	66.51049938	60.0155384	55.78653958	55.16693768	53.12404003	47.96095256	51.64492205	53.56550531	53.42574764	57.22963852	56.00885469	60.80586339	66.25604276	68.13679535	68.94250583	68.43559537	69.42790743	68.00898048	66.83559577	71.71106027	68.5026581	65.33411974	62.47826793	66.4487974	62.20245012	60.62277152	58.85891644	55.03044563	41.34908796	37.71392873	45.02364783	40.55518622	36.63738724	37.21742999	34.6272835	33.51009571	34.26710023	36.11133671	35.81082711	30.96164772	37.39560943	42.34682432	34.04820883
Sri Lanka	LKA	"International tourism, receipts for travel items (current US$)"	ST.INT.TVLR.CD																																				226000000	166000000	209000000	230000000	273000000	248000000	213000000	363000000	441000000	513000000	429000000	410000000	385000000	342000000	350000000	576000000	830000000	1039000000	1715000000	2431000000	2981000000	3518000000	3925000000	4381000000	3607000000	682000000			
Sri Lanka	LKA	"International tourism, receipts (current US$)"	ST.INT.RCPT.CD																																				367000000	282000000	351000000	369000000	414000000	388000000	347000000	594000000	709000000	808000000	729000000	733000000	750000000	803000000	754000000	1044000000	1421000000	1756000000	2506000000	3278000000	3978000000	4591000000	5083000000	5608000000	4663000000	1076000000			
Sri Lanka	LKA	Urban population (% of total population)	SP.URB.TOTL.IN.ZS	16.431	16.592	16.753	16.916	17.014	17.11	17.207	17.304	17.402	17.5	17.598	17.697	17.796	17.896	17.996	18.097	18.198	18.299	18.401	18.504	18.607	18.676	18.66	18.644	18.629	18.613	18.597	18.582	18.566	18.551	18.535	18.52	18.504	18.489	18.473	18.458	18.442	18.427	18.411	18.396	18.38	18.365	18.349	18.334	18.319	18.303	18.288	18.272	18.257	18.242	18.226	18.211	18.196	18.198	18.218	18.256	18.311	18.384	18.476	18.585	18.713	18.86	19.026	19.211
Sri Lanka	LKA	Rural population growth (annual %)	SP.RUR.TOTL.ZG		2.220762275	2.213800007	2.21421208	2.292014841	2.279102279	2.251480392	2.255236489	2.237058033	2.154536899	2.081013729	2.00323324	1.911898733	1.835697229	1.747738562	1.683210546	1.670411163	1.64984748	1.665322624	1.699271032	1.650909346	1.609000889	1.58532912	1.432607479	1.376709896	1.394692743	1.412177518	1.412904437	1.37975703	1.302861159	1.268504142	1.246026019	1.206033935	1.153279306	1.05840364	0.934849232	0.813776661	0.707061919	0.623098599	0.607209961	0.585530795	0.781861092	1.021063892	1.020481233	0.983743821	0.956337119	1.013902064	1.060652214	1.043960289	0.983986741	0.92394848	0.939096128	0.770089684	0.541384897	0.483919402	0.410307243	0.347999715	0.28941744	0.643122083	0.478079858	0.373288828	0.894440655	-0.09201903	-0.880050495
Sri Lanka	LKA	"Completeness of birth registration, urban (%)"	SP.REG.BRTH.UR.ZS																																																96.5																
Sri Lanka	LKA	"Population, male (% of total population)"	SP.POP.TOTL.MA.ZS	52.73673375	52.61755893	52.50455656	52.39593779	52.29002256	52.18640782	52.08533025	51.98559192	51.88796314	51.79419743	51.70906004	51.63601904	51.56826183	51.5019852	51.43752446	51.37464134	51.3137007	51.25494277	51.19998063	51.14459857	51.08697376	51.0312642	50.97748503	50.92441509	50.869654	50.81260411	50.75375988	50.69009815	50.6202673	50.53939022	50.45846646	50.38378338	50.31227912	50.24964362	50.18903222	50.12177094	50.05043524	49.97887975	49.90639411	49.83958843	49.77710016	49.68582645	49.56845396	49.45419874	49.34590723	49.24372261	49.13937129	49.02823421	48.91208033	48.78993883	48.67189325	48.56820144	48.49623976	48.44817913	48.40268751	48.36227463	48.32412732	48.28797275	48.25575711	48.22642975	48.19778459	48.17839312	48.16178604	48.13970799
Sri Lanka	LKA	"Population, total"	SP.POP.TOTL	9783871	10022888	10267067	10517531	10774086	11035224	11299721	11571008	11846815	12119207	12388769	12654651	12914457	13169737	13418276	13662873	13910170	14159052	14414816	14680387	14943645	15198918	15438753	15658442	15872577	16092338	16317995	16547139	16773736	16990575	17204094	17416596	17624457	17825611	18011744	18177572	18322506	18449123	18560798	18670411	18776371	18920275	19110707	19303180	19490431	19673866	19870706	20078655	20285643	20482477	20668557	20859743	21017147	21131756	21239457	21336697	21425494	21506813	21670000	21803000	21919000	22156000	22181000	22037000
Sri Lanka	LKA	"Age dependency ratio, young (% of working-age population)"	SP.POP.DPND.YG	76.42416204	76.28957664	75.87264865	75.35313668	74.97678795	74.62623384	74.11453955	73.54169034	72.92426682	72.20758103	71.38196725	70.44440819	69.39541154	68.20475778	66.87528421	65.55387677	64.39544934	63.38885443	62.5131094	61.78751848	61.15314005	60.56678126	59.85298071	58.93301126	57.9590175	56.9565282	55.90600493	54.80387442	53.66678431	52.61706247	51.63302929	50.61066368	49.56565527	48.40255861	47.06784287	45.70432856	44.37097983	43.15501041	42.13581799	41.26088089	40.55539786	40.00087663	39.56253734	39.24633932	38.9868331	38.76779451	38.5882573	38.43687649	38.33427901	38.26772155	38.17851485	38.06284091	38.01595097	38.02352883	37.98492188	37.84512613	37.59131672	37.26647353	36.89612249	36.46437187	35.95074033	35.37272017	34.75920727	34.13282213
Sri Lanka	LKA	"Population ages 80 and above, male (% of male population)"	SP.POP.80UP.MA.5Y	1.151279625	1.076434654	1.006422475	0.940351411	0.878860557	0.823648736	0.774633032	0.730559038	0.691491932	0.658223629	0.635845495	0.627575091	0.624361792	0.62083166	0.618267424	0.616483111	0.615755015	0.615242984	0.618484163	0.626632751	0.637881412	0.653947809	0.67555338	0.702184778	0.732488474	0.764601802	0.797374208	0.828635914	0.857717253	0.886492353	0.916250601	0.947147228	0.980048416	1.014847545	1.046275852	1.071872975	1.092492945	1.107897315	1.119126791	1.131548604	1.130534357	1.118736374	1.112734165	1.107332133	1.103035748	1.100024994	1.100202425	1.106107098	1.109822129	1.108608012	1.107151724	1.106615922	1.099330039	1.076172371	1.053653445	1.03482809	1.026711944	1.04203538	1.057333224	1.070160938	1.090502205	1.114103511	1.160869255	1.220308734
Sri Lanka	LKA	"Population ages 70-74, male (% of male population)"	SP.POP.7074.MA.5Y	1.26772065	1.233607879	1.212314925	1.198301359	1.185475735	1.172943661	1.161388848	1.149626786	1.140486258	1.139843487	1.15164165	1.177009369	1.211379899	1.248990811	1.285288624	1.318267339	1.347539813	1.371387147	1.393179731	1.41630003	1.440755982	1.46729713	1.497175104	1.529714905	1.561759032	1.591317335	1.617901047	1.640193372	1.659245004	1.677531528	1.696887727	1.717539451	1.73910989	1.761338733	1.780391862	1.794055727	1.804292113	1.812434353	1.817532511	1.819138462	1.80938887	1.78828258	1.76624169	1.747134275	1.734936414	1.72579504	1.727474756	1.744258897	1.762308004	1.780061977	1.810586765	1.840280065	1.880024638	1.93930895	2.012043713	2.095816885	2.186202726	2.291967495	2.424434067	2.567959084	2.708737193	2.837739244	2.933773984	3.013248725
Sri Lanka	LKA	"Population ages 65 and above, male (% of male population)"	SP.POP.65UP.MA.ZS	5.105739323	4.914673464	4.751971389	4.612722131	4.497794728	4.409367643	4.347305278	4.307995844	4.286781461	4.2795608	4.297877216	4.350833269	4.414160239	4.47636744	4.545771646	4.621561145	4.701034524	4.781028918	4.867288053	4.956317575	5.04341222	5.134279673	5.231148769	5.33641369	5.44909946	5.56326355	5.674537877	5.778180852	5.87278042	5.959555406	6.042843145	6.126665436	6.212106415	6.298774431	6.371743334	6.424465759	6.461075052	6.482618119	6.493175475	6.506671794	6.488058284	6.441911665	6.415433739	6.401158782	6.395287661	6.402449551	6.427178203	6.48640706	6.566679404	6.662240073	6.777331805	6.91418911	7.082420001	7.276114137	7.50102561	7.753554832	8.011791553	8.276062752	8.558143077	8.844257506	9.113467015	9.392008756	9.697182529	9.995104134
Sri Lanka	LKA	"Population ages 65-69, male (% of male population)"	SP.POP.6569.MA.5Y	1.702184442	1.681387554	1.660737141	1.643376167	1.636603327	1.642305188	1.659350235	1.687151662	1.72115305	1.753770802	1.785364174	1.8183119	1.84689074	1.871171496	1.897738919	1.927356499	1.958300308	1.990474582	2.023296081	2.053028375	2.078951767	2.102956345	2.125576464	2.148961066	2.174639985	2.201356352	2.227609142	2.252675058	2.275627701	2.294486419	2.309178679	2.322264812	2.334817744	2.345800177	2.350535182	2.348390465	2.34076812	2.327668341	2.313202096	2.304982136	2.299035477	2.296574759	2.306763543	2.325451428	2.347456208	2.378629094	2.413634839	2.459435671	2.522154894	2.601550145	2.693623194	2.79827592	2.915817924	3.061852904	3.224104351	3.384828749	3.533394832	3.638267481	3.717379467	3.782873431	3.818845392	3.86970812	3.944031004	3.993873526
Sri Lanka	LKA	"Population ages 55-59, male (% of male population)"	SP.POP.5559.MA.5Y	2.858134887	2.883244128	2.900256433	2.912520762	2.927896266	2.948868418	2.974464431	3.004111296	3.03511217	3.063710223	3.090171954	3.115891654	3.137627847	3.156195283	3.177181436	3.200896848	3.224624877	3.247851035	3.268814098	3.28347224	3.290910077	3.294557902	3.297928659	3.300037704	3.294888427	3.281198483	3.260029346	3.231190064	3.200346017	3.17615167	3.16265945	3.161459352	3.174473395	3.20029817	3.233159143	3.272380476	3.32139141	3.380569623	3.451118644	3.536415143	3.634628877	3.747616333	3.878835191	4.019554311	4.147433958	4.278224203	4.421886396	4.550934232	4.669738016	4.784958815	4.865728889	4.949303896	5.026786294	5.052143735	5.109466082	5.225114818	5.327514856	5.404592919	5.471898688	5.486497544	5.473392555	5.447715981	5.418198245	5.420956677
Sri Lanka	LKA	"Population ages 45-49, male (% of male population)"	SP.POP.4549.MA.5Y	4.328338495	4.346335535	4.356705747	4.362094223	4.368787022	4.379005874	4.391787507	4.405448047	4.417917086	4.426564661	4.428478972	4.426104632	4.420654466	4.408429652	4.385688296	4.352479748	4.308120579	4.252423864	4.191571088	4.136250303	4.093090407	4.064438772	4.055461245	4.065164784	4.084335223	4.111399429	4.150509128	4.201496681	4.265373205	4.345521524	4.444049837	4.559995364	4.69304744	4.822789352	4.912338826	4.974151351	5.033278469	5.082502184	5.135746415	5.221597062	5.326436867	5.450011651	5.599235502	5.753473949	5.915252352	6.077444043	6.206835598	6.298240605	6.362106404	6.368821064	6.339812188	6.278242884	6.210967723	6.18675065	6.171980992	6.153042104	6.181172439	6.225713043	6.211153315	6.187134306	6.174158746	6.164578037	6.179257709	6.285821772
Sri Lanka	LKA	"Population ages 35-39, male (% of male population)"	SP.POP.3539.MA.5Y	5.914140055	5.895057813	5.870197972	5.83519439	5.784082139	5.719412449	5.644128749	5.556662463	5.466871946	5.391540862	5.334628658	5.29599888	5.27934901	5.280887661	5.292566484	5.312446776	5.341734121	5.379929543	5.426534097	5.485477228	5.562238154	5.656610196	5.772583813	5.888723301	5.959166865	5.999093059	6.039468022	6.071417629	6.10961016	6.185188948	6.283773774	6.377527517	6.480672848	6.616475981	6.779473712	6.937575246	7.069995357	7.169943816	7.235432959	7.276586089	7.308369352	7.340653678	7.377479875	7.397630426	7.378534228	7.328865432	7.286278811	7.241211191	7.160397659	7.077514653	7.007321981	6.942690169	6.914434165	6.998959069	7.161255069	7.355058363	7.531865714	7.610582325	7.570408901	7.426476719	7.207118505	6.92343686	6.652958939	6.441403083
Sri Lanka	LKA	"Population ages 25-29, male (% of male population)"	SP.POP.2529.MA.5Y	7.044342847	6.977019792	6.940137498	6.927067578	6.925786134	6.936097201	6.963507667	7.00496313	7.062330987	7.144292076	7.25096923	7.377527171	7.525908777	7.666701166	7.747663205	7.785787416	7.81211637	7.816105464	7.814167639	7.844942856	7.895792334	7.935548336	7.988169684	8.084938123	8.217665254	8.353446817	8.471955311	8.563441424	8.621178413	8.65126167	8.670922282	8.692880758	8.731609044	8.769344265	8.771764573	8.742579373	8.687252835	8.600231111	8.501266676	8.40182643	8.319819566	8.297465863	8.318128088	8.393824475	8.546959626	8.728643419	8.869565627	8.908617802	8.803472198	8.580428379	8.283329328	7.927745991	7.600108158	7.348198873	7.1658463	7.030198533	6.975247359	7.00760428	7.056174873	7.098797757	7.144860874	7.168148692	7.14786847	7.124419031
Sri Lanka	LKA	Population ages 15-64 (% of total population)	SP.POP.1564.TO.ZS	54.03221005	54.16342346	54.36745692	54.59225433	54.76060082	54.90723161	55.09119406	55.28335129	55.48146485	55.70593852	55.95585001	56.2301775	56.54006591	56.90159568	57.31219495	57.7233186	58.08171288	58.39097284	58.65360191	58.86082227	59.03488938	59.18953244	59.38863391	59.66093371	59.95039243	60.25076344	60.57199429	60.91731326	61.28182591	61.61892809	61.9344413	62.26774847	62.613895	63.01411034	63.50033623	64.01687849	64.53669602	65.01937423	65.4245056	65.76769077	66.06237702	66.32070623	66.5233648	66.66420507	66.77783831	66.86805989	66.93120768	66.95166501	66.9320284	66.88645536	66.83918072	66.793092	66.65595478	66.43570306	66.21428222	66.02590912	65.89298011	65.78664319	65.68867984	65.62209464	65.60980815	65.62869566	65.64537893	65.66871045
Sri Lanka	LKA	"Population ages 15-64, female (% of female population)"	SP.POP.1564.FE.ZS	52.89102193	53.08182823	53.34953795	53.64253192	53.87809442	54.08845189	54.33569902	54.58955463	54.84761245	55.13002808	55.43586599	55.76662657	56.13098893	56.54273538	57.00161128	57.45974861	57.86488363	58.22139275	58.53130299	58.7842382	59.00203553	59.19909232	59.43894564	59.74977074	60.07546563	60.40899123	60.75846326	61.12563972	61.50629257	61.86109405	62.18942901	62.52552232	62.868687	63.2564981	63.71996374	64.20746954	64.69252881	65.13477469	65.49737399	65.79761894	66.05381304	66.27616798	66.44852614	66.57612435	66.69346109	66.80271758	66.90172972	66.96273711	66.98677051	66.98742221	66.97862996	66.95933463	66.80325805	66.52223137	66.23459672	65.98008738	65.78420188	65.60951593	65.44096507	65.30786133	65.22926146	65.18298161	65.1310421	65.0809084
Sri Lanka	LKA	"Population ages 10-14, male (% of male population)"	SP.POP.1014.MA.5Y	11.44918782	11.46689512	11.45551529	11.44016641	11.47795828	11.54625017	11.59856267	11.65525527	11.75076715	11.88076366	11.99673094	12.0680878	12.08778454	12.05369385	11.98903163	11.91580755	11.84425642	11.79779871	11.74499345	11.64204511	11.51153433	11.36428277	11.19507881	11.02970735	10.87340428	10.73679065	10.66190445	10.63878668	10.67836074	10.82066268	10.99265723	11.12249998	11.15969116	11.03865381	10.79082558	10.49433971	10.16824175	9.863692044	9.632964953	9.45316768	9.315236752	9.17683165	9.048064304	8.958460838	8.872150705	8.790930894	8.705519713	8.600197913	8.505537193	8.448145914	8.433775001	8.456804609	8.498006284	8.544952012	8.598971788	8.652777541	8.702777553	8.749717386	8.781828925	8.778276348	8.717788054	8.611791687	8.514158682	8.436696031
Sri Lanka	LKA	Population ages 0-14 (% of total population)	SP.POP.0014.TO.ZS	41.29366376	41.32104147	41.25002587	41.13697127	41.05774072	40.97520358	40.83058596	40.65631534	40.4594526	40.22391069	39.94238653	39.61101971	39.23621798	38.8095943	38.32769575	37.8398768	37.40197999	37.01336654	36.6661925	36.36863933	36.10168858	35.84919663	35.54586954	35.15998797	34.74665977	34.3167444	33.86337905	33.3850462	32.88798831	32.42206834	31.97862672	31.51412218	31.03498735	30.50044034	29.8882357	29.25848322	28.6355671	28.05911501	27.56714791	27.13633012	26.7918625	26.52886388	26.31833104	26.16325911	26.03456794	25.92327304	25.82758761	25.73412725	25.65791051	25.59592342	25.51820803	25.42334835	25.33989509	25.26120107	25.15144337	24.9875877	24.77004031	24.51636197	24.23657516	23.92868314	23.58721275	23.21465687	22.81781042	22.41458329
Sri Lanka	LKA	"Population ages 0-14, female (% of female population)"	SP.POP.0014.FE.ZS	42.91644915	42.84587453	42.6763636	42.46306227	42.28673168	42.1124731	41.87858835	41.61825812	41.33887417	41.02481941	40.67236559	40.27959278	39.84807256	39.36762934	38.83493358	38.29864944	37.81350558	37.37785954	36.98477454	36.63970757	36.32253232	36.0199325	35.66781611	35.2344136	34.77291226	34.29360884	33.79018589	33.25951439	32.70718637	32.18046626	31.67873416	31.16346944	30.63943678	30.06950426	29.42710423	28.766254	28.11233202	27.5051925	26.98103374	26.52086378	26.14856238	25.87373213	25.66301273	25.49662177	25.34710106	25.20642347	25.07058793	24.92681821	24.79570632	24.6799996	24.55825741	24.43613949	24.32468536	24.2095198	24.06804478	23.87866872	23.63958344	23.36664251	23.06993394	22.74791214	22.39580474	22.01979165	21.62298773	21.21864363
Sri Lanka	LKA	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	SP.MTR.1519.ZS																												5																																				
Sri Lanka	LKA	Wanted fertility rate (births per woman)	SP.DYN.WFRT																												2.2																																				
Sri Lanka	LKA	"Life expectancy at birth, male (years)"	SP.DYN.LE00.MA.IN	59.14	59.7	60.125	60.248	60.395	60.688	61.028	61.259	61.51	61.602	63.077	63.825	63.755	63.842	63.88	64.077	64.349	64.378	65.422	65.586	66.029	66.492	66.926	67.21	67.549	67.752	68.057	67.755	67.586	65.133	67.739	67.304	68.375	69.117	68.865	67.824	67.911	67.651	67.584	68.306	66.216	66.619	67.012	67.287	63.968	68.068	67.462	67.484	66.682	64.245	69.217	69.348	69.981	70.179	70.698	71.027	71.407	71.54	71.983	72.227	72.597	73.11	72.851	
